Event_ID,Lead_ID,Campaign_ID,Channel,Event_Type,Event_Date,Device
EVT039300,LEAD05635,CMP015,Google Ads,Impression,2025-11-16,Desktop
EVT039301,LEAD39591,CMP018,Social Media,Lead,2025-10-26,Mobile
EVT039302,LEAD03683,CMP001,Google Ads,Impression,2025-04-26,Mobile
EVT039303,LEAD35452,CMP003,Email,Impression,2025-07-14,Desktop
EVT039304,LEAD04563,CMP020,Google Ads,Customer,2025-02-22,Mobile
EVT039305,LEAD04653,CMP006,LinkedIn,Impression,2025-12-18,Desktop
EVT039306,LEAD45950,CMP010,Email,Impression,2025-06-21,Desktop
EVT039307,LEAD21316,CMP015,Social Media,Impression,2025-04-18,Mobile
EVT039308,LEAD09503,CMP020,Email,Lead,2025-12-31,Desktop
EVT039309,LEAD04714,CMP008,LinkedIn,Click,2025-11-16,Mobile
EVT039310,LEAD05414,CMP017,Social Media,Click,2025-11-25,Mobile
EVT039311,LEAD21985,CMP004,Social Media,Impression,2025-02-22,Desktop
EVT039312,LEAD20488,CMP002,Social Media,Impression,2025-10-03,Mobile
EVT039313,LEAD02076,CMP012,Google Ads,Impression,2025-12-19,Mobile
EVT039314,LEAD33551,CMP006,Social Media,Qualified Lead,2025-11-03,Desktop
EVT039315,LEAD20191,CMP010,Email,Impression,2025-10-15,Desktop
EVT039316,LEAD32264,CMP003,LinkedIn,Impression,2025-07-17,Desktop
EVT039317,LEAD42294,CMP008,Social Media,Impression,2025-11-06,Mobile
EVT039318,LEAD11910,CMP013,Social Media,Click,2025-10-24,Desktop
EVT039319,LEAD29213,CMP014,LinkedIn,Click,2025-09-19,Mobile
EVT039320,LEAD14963,CMP004,Google Ads,Impression,2025-09-22,Desktop
EVT039321,LEAD15854,CMP004,LinkedIn,Impression,2025-07-13,Mobile
EVT039322,LEAD34823,CMP003,Social Media,Qualified Lead,2025-07-23,Mobile
EVT039323,LEAD14376,CMP019,Email,Impression,2025-05-13,Mobile
EVT039324,LEAD44362,CMP003,Social Media,Qualified Lead,2025-03-24,Mobile
EVT039325,LEAD45965,CMP003,Social Media,Impression,2025-02-12,Desktop
EVT039326,LEAD02110,CMP016,Google Ads,Qualified Lead,2025-08-14,Mobile
EVT039327,LEAD01321,CMP008,Google Ads,Lead,2025-01-08,Desktop
EVT039328,LEAD47483,CMP015,LinkedIn,Click,2025-03-20,Tablet
EVT039329,LEAD15988,CMP020,Email,Click,2025-12-09,Mobile
EVT039330,LEAD37186,CMP009,Google Ads,Impression,2025-12-25,Mobile
EVT039331,LEAD03700,CMP006,Social Media,Lead,2025-06-15,Mobile
EVT039332,LEAD49885,CMP020,YouTube,Click,2025-08-03,Desktop
EVT039333,LEAD46437,CMP004,Social Media,Impression,2025-01-25,Desktop
EVT039334,LEAD28210,CMP010,Email,Impression,2025-09-22,Mobile
EVT039335,LEAD39331,CMP004,Google Ads,Click,2025-04-20,Mobile
EVT039336,LEAD46416,CMP020,Social Media,Qualified Lead,2025-11-13,Desktop
EVT039337,LEAD49128,CMP002,LinkedIn,Impression,2025-04-03,Tablet
EVT039338,LEAD22548,CMP006,Social Media,Impression,2025-04-20,Desktop
EVT039339,LEAD22940,CMP001,Google Ads,Impression,2025-06-03,Desktop
EVT039340,LEAD14203,CMP011,Google Ads,Click,2025-10-29,Mobile
EVT039341,LEAD29221,CMP003,Social Media,Impression,2025-10-05,Mobile
EVT039342,LEAD21763,CMP005,Email,Impression,2025-04-26,Mobile
EVT039343,LEAD08797,CMP008,Social Media,Click,2025-08-08,Tablet
EVT039344,LEAD01723,CMP020,Google Ads,Qualified Lead,2025-04-19,Desktop
EVT039345,LEAD43365,CMP016,Social Media,Impression,2025-02-12,Mobile
EVT039346,LEAD47305,CMP012,Social Media,Impression,2025-11-22,Mobile
EVT039347,LEAD11675,CMP020,YouTube,Impression,2025-09-28,Desktop
EVT039348,LEAD48416,CMP014,YouTube,Impression,2025-06-09,Mobile
EVT039349,LEAD02813,CMP001,Social Media,Impression,2025-01-24,Mobile
EVT039350,LEAD42542,CMP011,Social Media,Impression,2025-05-29,Mobile
EVT039351,LEAD02279,CMP010,Google Ads,Impression,2025-12-29,Desktop
EVT039352,LEAD48223,CMP014,Google Ads,Impression,2025-02-13,Desktop
EVT039353,LEAD35119,CMP015,YouTube,Impression,2025-11-18,Mobile
EVT039354,LEAD03624,CMP015,LinkedIn,Impression,2025-04-28,Tablet
EVT039355,LEAD06531,CMP002,YouTube,Impression,2025-03-26,Tablet
EVT039356,LEAD49867,CMP006,Social Media,Impression,2025-07-17,Mobile
EVT039357,LEAD15988,CMP009,Email,Impression,2025-05-29,Mobile
EVT039358,LEAD00925,CMP006,Social Media,Impression,2025-08-08,Mobile
EVT039359,LEAD19547,CMP001,Email,Impression,2025-07-12,Tablet
EVT039360,LEAD37298,CMP005,Google Ads,Impression,2025-11-03,Desktop
EVT039361,LEAD12271,CMP012,YouTube,Impression,2025-08-28,Mobile
EVT039362,LEAD18954,CMP016,Social Media,Lead,2025-01-14,Mobile
EVT039363,LEAD35584,CMP001,Social Media,Lead,2025-09-26,Mobile
EVT039364,LEAD23357,CMP017,Social Media,Qualified Lead,2025-01-01,Tablet
EVT039365,LEAD04579,CMP018,Email,Impression,2025-11-12,Mobile
EVT039366,LEAD04463,CMP005,Social Media,Lead,2025-01-04,Mobile
EVT039367,LEAD00889,CMP020,Email,Click,2025-05-07,Mobile
EVT039368,LEAD22333,CMP020,Google Ads,Click,2025-12-23,Desktop
EVT039369,LEAD19863,CMP013,Social Media,Click,2025-11-10,Tablet
EVT039370,LEAD19974,CMP017,Social Media,Impression,2025-10-18,Mobile
EVT039371,LEAD46411,CMP016,Email,Lead,2025-11-21,Mobile
EVT039372,LEAD01724,CMP013,Email,Impression,2025-03-16,Desktop
EVT039373,LEAD23411,CMP020,Google Ads,Impression,2025-10-08,Desktop
EVT039374,LEAD08603,CMP003,LinkedIn,Impression,2025-07-11,Desktop
EVT039375,LEAD18615,CMP006,Social Media,Qualified Lead,2025-06-05,Desktop
EVT039376,LEAD44155,CMP011,YouTube,Click,2025-06-29,Mobile
EVT039377,LEAD18445,CMP007,LinkedIn,Impression,2025-11-05,Mobile
EVT039378,LEAD02614,CMP014,Google Ads,Click,2025-01-26,Mobile
EVT039379,LEAD42773,CMP012,Email,Impression,2025-07-05,Mobile
EVT039380,LEAD23083,CMP001,Social Media,Impression,2025-11-14,Desktop
EVT039381,LEAD15981,CMP017,Google Ads,Qualified Lead,2025-11-25,Mobile
EVT039382,LEAD44867,CMP018,Social Media,Impression,2025-12-25,Desktop
EVT039383,LEAD00678,CMP011,Google Ads,Click,2025-04-21,Mobile
EVT039384,LEAD11103,CMP012,Google Ads,Impression,2025-01-03,Mobile
EVT039385,LEAD40499,CMP013,Google Ads,Qualified Lead,2025-01-22,Desktop
EVT039386,LEAD43212,CMP013,Email,Click,2025-12-22,Mobile
EVT039387,LEAD03005,CMP005,Email,Click,2025-09-03,Mobile
EVT039388,LEAD48171,CMP012,Social Media,Impression,2025-02-11,Desktop
EVT039389,LEAD08987,CMP004,Email,Impression,2025-09-09,Desktop
EVT039390,LEAD33497,CMP020,YouTube,Impression,2025-05-22,Desktop
EVT039391,LEAD26270,CMP010,Google Ads,Click,2025-12-05,Mobile
EVT039392,LEAD14174,CMP017,Email,Impression,2025-12-06,Mobile
EVT039393,LEAD47610,CMP013,Google Ads,Impression,2025-04-08,Desktop
EVT039394,LEAD21119,CMP015,Email,Impression,2025-02-08,Mobile
EVT039395,LEAD32959,CMP019,YouTube,Impression,2025-05-28,Mobile
EVT039396,LEAD14090,CMP010,LinkedIn,Click,2025-07-28,Desktop
EVT039397,LEAD42957,CMP007,Social Media,Impression,2025-11-07,Mobile
EVT039398,LEAD43068,CMP012,Google Ads,Click,2025-12-14,Tablet
EVT039399,LEAD20251,CMP013,Social Media,Click,2025-05-19,Desktop
EVT039400,LEAD26066,CMP015,Social Media,Impression,2025-10-21,Desktop
EVT039401,LEAD13691,CMP016,Social Media,Impression,2025-02-14,Mobile
EVT039402,LEAD13741,CMP007,Email,Impression,2025-06-10,Mobile
EVT039403,LEAD43070,CMP002,YouTube,Click,2025-04-18,Mobile
EVT039404,LEAD38808,CMP018,LinkedIn,Lead,2025-02-14,Desktop
EVT039405,LEAD39214,CMP015,YouTube,Click,2025-05-18,Tablet
EVT039406,LEAD41598,CMP015,Email,Impression,2025-01-21,Mobile
EVT039407,LEAD04046,CMP018,Google Ads,Impression,2025-11-06,Desktop
EVT039408,LEAD05625,CMP011,Google Ads,Click,2025-02-03,Mobile
EVT039409,LEAD20543,CMP001,LinkedIn,Impression,2025-01-17,Desktop
EVT039410,LEAD43780,CMP005,Email,Impression,2025-02-02,Mobile
EVT039411,LEAD20496,CMP017,YouTube,Qualified Lead,2025-04-26,Mobile
EVT039412,LEAD39603,CMP011,Email,Impression,2025-12-14,Desktop
EVT039413,LEAD09034,CMP009,YouTube,Impression,2025-02-07,Mobile
EVT039414,LEAD21605,CMP008,YouTube,Impression,2025-12-01,Mobile
EVT039415,LEAD20443,CMP020,YouTube,Impression,2025-03-21,Desktop
EVT039416,LEAD03248,CMP001,Google Ads,Lead,2025-05-05,Desktop
EVT039417,LEAD40749,CMP009,LinkedIn,Click,2025-11-07,Mobile
EVT039418,LEAD25475,CMP014,LinkedIn,Impression,2025-08-26,Desktop
EVT039419,LEAD05587,CMP014,Google Ads,Customer,2025-05-08,Desktop
EVT039420,LEAD07941,CMP004,Email,Impression,2025-06-23,Desktop
EVT039421,LEAD18607,CMP014,Google Ads,Impression,2025-08-09,Desktop
EVT039422,LEAD42218,CMP003,YouTube,Impression,2025-11-29,Mobile
EVT039423,LEAD40748,CMP018,Google Ads,Click,2025-08-14,Mobile
EVT039424,LEAD34283,CMP017,Google Ads,Click,2025-03-02,Desktop
EVT039425,LEAD45507,CMP009,Email,Impression,2025-08-13,Desktop
EVT039426,LEAD02884,CMP017,LinkedIn,Impression,2025-11-23,Mobile
EVT039427,LEAD36595,CMP020,YouTube,Impression,2025-05-09,Desktop
EVT039428,LEAD30496,CMP018,YouTube,Click,2025-01-12,Tablet
EVT039429,LEAD12568,CMP015,Email,Impression,2025-07-17,Mobile
EVT039430,LEAD04340,CMP005,Email,Impression,2025-08-09,Mobile
EVT039431,LEAD33443,CMP003,Google Ads,Click,2025-11-05,Mobile
EVT039432,LEAD22674,CMP014,Email,Click,2025-03-29,Mobile
EVT039433,LEAD15427,CMP004,Google Ads,Click,2025-07-23,Mobile
EVT039434,LEAD16487,CMP003,Social Media,Impression,2025-05-23,Desktop
EVT039435,LEAD10550,CMP018,Email,Impression,2025-05-03,Mobile
EVT039436,LEAD03994,CMP006,Email,Impression,2025-09-25,Mobile
EVT039437,LEAD12220,CMP006,Email,Impression,2025-07-30,Desktop
EVT039438,LEAD03709,CMP019,Google Ads,Impression,2025-07-17,Mobile
EVT039439,LEAD28789,CMP009,Social Media,Impression,2025-02-10,Tablet
EVT039440,LEAD01496,CMP013,LinkedIn,Click,2025-02-25,Desktop
EVT039441,LEAD29435,CMP016,YouTube,Click,2025-12-21,Tablet
EVT039442,LEAD36161,CMP015,Email,Impression,2025-07-23,Mobile
EVT039443,LEAD44467,CMP015,Email,Impression,2025-10-23,Tablet
EVT039444,LEAD07538,CMP010,Google Ads,Lead,2025-05-31,Mobile
EVT039445,LEAD35554,CMP017,Email,Impression,2025-11-23,Mobile
EVT039446,LEAD22204,CMP014,Social Media,Impression,2025-05-11,Mobile
EVT039447,LEAD05589,CMP001,Social Media,Impression,2025-09-10,Desktop
EVT039448,LEAD28309,CMP013,Social Media,Impression,2025-07-06,Tablet
EVT039449,LEAD37571,CMP016,Social Media,Impression,2025-04-01,Desktop
EVT039450,LEAD15212,CMP004,LinkedIn,Impression,2025-06-14,Desktop
EVT039451,LEAD37660,CMP003,Google Ads,Impression,2025-10-31,Tablet
EVT039452,LEAD45529,CMP010,Google Ads,Impression,2025-07-23,Desktop
EVT039453,LEAD03526,CMP020,Google Ads,Click,2025-05-12,Mobile
EVT039454,LEAD19902,CMP014,Email,Click,2025-07-01,Mobile
EVT039455,LEAD04778,CMP012,Google Ads,Impression,2025-01-15,Desktop
EVT039456,LEAD04190,CMP011,LinkedIn,Impression,2025-04-16,Mobile
EVT039457,LEAD45792,CMP017,Google Ads,Qualified Lead,2025-05-16,Mobile
EVT039458,LEAD23318,CMP005,Social Media,Click,2025-01-17,Mobile
EVT039459,LEAD31502,CMP009,Social Media,Click,2025-01-14,Mobile
EVT039460,LEAD18298,CMP010,Email,Click,2025-08-28,Mobile
EVT039461,LEAD10650,CMP020,Email,Impression,2025-08-15,Mobile
EVT039462,LEAD23720,CMP017,Social Media,Impression,2025-07-07,Mobile
EVT039463,LEAD46646,CMP013,Social Media,Impression,2025-05-13,Tablet
EVT039464,LEAD01151,CMP004,YouTube,Impression,2025-12-06,Desktop
EVT039465,LEAD14302,CMP020,YouTube,Click,2025-10-12,Mobile
EVT039466,LEAD28435,CMP009,Social Media,Impression,2025-10-21,Mobile
EVT039467,LEAD36906,CMP005,LinkedIn,Impression,2025-06-07,Mobile
EVT039468,LEAD20521,CMP019,Google Ads,Impression,2025-12-26,Mobile
EVT039469,LEAD01511,CMP008,Social Media,Impression,2025-11-06,Desktop
EVT039470,LEAD28547,CMP010,Social Media,Impression,2025-09-16,Mobile
EVT039471,LEAD13983,CMP004,Social Media,Click,2025-12-31,Desktop
EVT039472,LEAD03916,CMP004,Social Media,Click,2025-04-17,Mobile
EVT039473,LEAD14735,CMP005,Email,Click,2025-08-15,Mobile
EVT039474,LEAD22710,CMP004,Google Ads,Impression,2025-11-13,Mobile
EVT039475,LEAD19637,CMP005,LinkedIn,Impression,2025-11-21,Mobile
EVT039476,LEAD32685,CMP017,Google Ads,Lead,2025-11-01,Desktop
EVT039477,LEAD10958,CMP016,Email,Impression,2025-07-20,Mobile
EVT039478,LEAD36707,CMP012,YouTube,Click,2025-07-26,Mobile
EVT039479,LEAD33842,CMP001,Social Media,Impression,2025-07-12,Mobile
EVT039480,LEAD34961,CMP002,Google Ads,Customer,2025-10-01,Desktop
EVT039481,LEAD40976,CMP008,Google Ads,Impression,2025-01-31,Mobile
EVT039482,LEAD31829,CMP011,Social Media,Click,2025-10-25,Desktop
EVT039483,LEAD40152,CMP002,Google Ads,Click,2025-11-02,Tablet
EVT039484,LEAD28130,CMP013,YouTube,Lead,2025-08-20,Mobile
EVT039485,LEAD37940,CMP002,Social Media,Impression,2025-03-06,Mobile
EVT039486,LEAD08299,CMP014,Google Ads,Customer,2025-12-23,Mobile
EVT039487,LEAD06481,CMP016,Social Media,Impression,2025-05-26,Mobile
EVT039488,LEAD27545,CMP001,Email,Impression,2025-10-28,Desktop
EVT039489,LEAD45427,CMP014,LinkedIn,Impression,2025-11-11,Mobile
EVT039490,LEAD02858,CMP016,Google Ads,Impression,2025-07-05,Mobile
EVT039491,LEAD04350,CMP019,Google Ads,Click,2025-05-06,Mobile
EVT039492,LEAD01429,CMP005,Email,Click,2025-01-26,Tablet
EVT039493,LEAD39492,CMP003,Social Media,Impression,2025-07-04,Mobile
EVT039494,LEAD46779,CMP007,Social Media,Click,2025-02-12,Mobile
EVT039495,LEAD23164,CMP014,Google Ads,Impression,2025-06-28,Mobile
EVT039496,LEAD27678,CMP018,Social Media,Lead,2025-02-14,Mobile
EVT039497,LEAD30905,CMP008,Email,Click,2025-06-19,Mobile
EVT039498,LEAD15719,CMP012,Google Ads,Click,2025-01-01,Mobile
EVT039499,LEAD14810,CMP007,YouTube,Impression,2025-10-23,Mobile
EVT039500,LEAD13273,CMP017,Email,Impression,2025-08-18,Tablet
EVT039501,LEAD11829,CMP011,Email,Impression,2025-06-30,Tablet
EVT039502,LEAD44432,CMP009,Google Ads,Click,2025-08-27,Mobile
EVT039503,LEAD07857,CMP015,Google Ads,Impression,2025-02-26,Desktop
EVT039504,LEAD11224,CMP015,Social Media,Click,2025-09-10,Mobile
EVT039505,LEAD39414,CMP004,Google Ads,Impression,2025-06-26,Mobile
EVT039506,LEAD35690,CMP012,Email,Impression,2025-07-20,Desktop
EVT039507,LEAD08167,CMP012,Email,Impression,2025-07-14,Mobile
EVT039508,LEAD12638,CMP008,Social Media,Impression,2025-05-01,Mobile
EVT039509,LEAD46535,CMP017,Email,Impression,2025-01-14,Tablet
EVT039510,LEAD00879,CMP017,Social Media,Impression,2025-12-26,Mobile
EVT039511,LEAD10705,CMP011,YouTube,Impression,2025-05-01,Mobile
EVT039512,LEAD08503,CMP009,Social Media,Impression,2025-04-27,Mobile
EVT039513,LEAD15267,CMP017,Google Ads,Impression,2025-04-19,Mobile
EVT039514,LEAD48069,CMP016,Social Media,Click,2025-11-23,Mobile
EVT039515,LEAD34090,CMP019,Social Media,Qualified Lead,2025-03-17,Mobile
EVT039516,LEAD44357,CMP003,LinkedIn,Click,2025-09-22,Tablet
EVT039517,LEAD20760,CMP020,Google Ads,Lead,2025-09-16,Mobile
EVT039518,LEAD15047,CMP013,Google Ads,Lead,2025-01-23,Mobile
EVT039519,LEAD25271,CMP012,Email,Impression,2025-01-18,Desktop
EVT039520,LEAD10807,CMP019,Email,Click,2025-07-28,Tablet
EVT039521,LEAD41231,CMP003,YouTube,Click,2025-06-09,Mobile
EVT039522,LEAD37989,CMP005,Social Media,Impression,2025-10-15,Desktop
EVT039523,LEAD35893,CMP005,Social Media,Impression,2025-08-30,Desktop
EVT039524,LEAD29513,CMP013,Google Ads,Impression,2025-02-03,Mobile
EVT039525,LEAD40955,CMP013,Social Media,Impression,2025-01-13,Desktop
EVT039526,LEAD05100,CMP015,YouTube,Qualified Lead,2025-01-21,Mobile
EVT039527,LEAD30312,CMP012,Google Ads,Qualified Lead,2025-12-11,Mobile
EVT039528,LEAD08553,CMP005,Google Ads,Impression,2025-09-21,Desktop
EVT039529,LEAD11628,CMP020,Social Media,Impression,2025-01-10,Mobile
EVT039530,LEAD25310,CMP004,Social Media,Impression,2025-02-16,Mobile
EVT039531,LEAD45757,CMP013,Social Media,Impression,2025-05-16,Mobile
EVT039532,LEAD01351,CMP016,YouTube,Impression,2025-07-05,Desktop
EVT039533,LEAD12277,CMP018,YouTube,Lead,2025-03-27,Mobile
EVT039534,LEAD11740,CMP002,Email,Click,2025-05-08,Desktop
EVT039535,LEAD21303,CMP010,Google Ads,Click,2025-03-18,Mobile
EVT039536,LEAD38499,CMP008,Google Ads,Impression,2025-10-21,Mobile
EVT039537,LEAD12385,CMP018,LinkedIn,Impression,2025-05-06,Mobile
EVT039538,LEAD33095,CMP018,YouTube,Impression,2025-05-19,Desktop
EVT039539,LEAD02121,CMP020,Google Ads,Impression,2025-12-18,Mobile
EVT039540,LEAD00994,CMP016,Google Ads,Impression,2025-12-03,Tablet
EVT039541,LEAD21760,CMP015,YouTube,Lead,2025-08-10,Mobile
EVT039542,LEAD18151,CMP016,LinkedIn,Click,2025-02-12,Mobile
EVT039543,LEAD45389,CMP005,Google Ads,Lead,2025-04-18,Mobile
EVT039544,LEAD25757,CMP003,YouTube,Click,2025-05-22,Mobile
EVT039545,LEAD48547,CMP015,Google Ads,Impression,2025-07-27,Mobile
EVT039546,LEAD35550,CMP009,YouTube,Impression,2025-08-17,Desktop
EVT039547,LEAD39788,CMP002,Google Ads,Impression,2025-04-21,Mobile
EVT039548,LEAD35674,CMP013,YouTube,Impression,2025-04-13,Mobile
EVT039549,LEAD08291,CMP010,Google Ads,Click,2025-10-23,Mobile
EVT039550,LEAD48029,CMP010,YouTube,Impression,2025-10-23,Mobile
EVT039551,LEAD16628,CMP016,YouTube,Lead,2025-12-03,Desktop
EVT039552,LEAD07939,CMP004,Email,Impression,2025-10-01,Mobile
EVT039553,LEAD38263,CMP004,Email,Impression,2025-06-11,Mobile
EVT039554,LEAD02710,CMP015,YouTube,Qualified Lead,2025-09-16,Desktop
EVT039555,LEAD27630,CMP018,Social Media,Impression,2025-07-12,Desktop
EVT039556,LEAD45423,CMP014,Google Ads,Impression,2025-12-05,Desktop
EVT039557,LEAD49138,CMP016,Google Ads,Impression,2025-08-17,Desktop
EVT039558,LEAD44187,CMP015,Google Ads,Impression,2025-01-03,Mobile
EVT039559,LEAD24086,CMP019,Social Media,Click,2025-04-07,Desktop
EVT039560,LEAD46538,CMP003,YouTube,Qualified Lead,2025-11-05,Mobile
EVT039561,LEAD40564,CMP010,Google Ads,Click,2025-05-24,Mobile
EVT039562,LEAD30833,CMP014,Email,Impression,2025-07-27,Tablet
EVT039563,LEAD23473,CMP003,Social Media,Impression,2025-12-19,Mobile
EVT039564,LEAD48851,CMP018,Email,Impression,2025-08-26,Desktop
EVT039565,LEAD20763,CMP020,YouTube,Impression,2025-09-27,Mobile
EVT039566,LEAD09508,CMP002,Social Media,Impression,2025-12-05,Mobile
EVT039567,LEAD09579,CMP020,Google Ads,Impression,2025-06-28,Mobile
EVT039568,LEAD06712,CMP019,LinkedIn,Impression,2025-06-11,Mobile
EVT039569,LEAD15980,CMP018,Google Ads,Impression,2025-09-19,Mobile
EVT039570,LEAD15050,CMP001,Email,Click,2025-03-27,Tablet
EVT039571,LEAD24998,CMP015,LinkedIn,Impression,2025-08-11,Desktop
EVT039572,LEAD40831,CMP002,Google Ads,Lead,2025-03-06,Desktop
EVT039573,LEAD15834,CMP016,Google Ads,Impression,2025-01-17,Mobile
EVT039574,LEAD20186,CMP017,Social Media,Impression,2025-09-18,Desktop
EVT039575,LEAD21747,CMP014,Google Ads,Lead,2025-05-03,Mobile
EVT039576,LEAD21858,CMP014,LinkedIn,Impression,2025-09-06,Desktop
EVT039577,LEAD09604,CMP019,Google Ads,Impression,2025-12-12,Mobile
EVT039578,LEAD11442,CMP001,Social Media,Lead,2025-08-09,Mobile
EVT039579,LEAD04571,CMP005,Google Ads,Impression,2025-09-11,Mobile
EVT039580,LEAD32317,CMP010,YouTube,Impression,2025-05-30,Desktop
EVT039581,LEAD18468,CMP002,Social Media,Lead,2025-01-07,Mobile
EVT039582,LEAD12846,CMP009,Social Media,Lead,2025-01-30,Mobile
EVT039583,LEAD44639,CMP019,Social Media,Impression,2025-07-23,Tablet
EVT039584,LEAD42311,CMP005,LinkedIn,Qualified Lead,2025-10-30,Desktop
EVT039585,LEAD26944,CMP005,Google Ads,Impression,2025-10-24,Desktop
EVT039586,LEAD04834,CMP014,LinkedIn,Lead,2025-05-05,Mobile
EVT039587,LEAD39570,CMP003,Social Media,Customer,2025-04-14,Desktop
EVT039588,LEAD03341,CMP014,Social Media,Impression,2025-05-29,Desktop
EVT039589,LEAD43533,CMP005,Social Media,Lead,2025-12-20,Mobile
EVT039590,LEAD12313,CMP008,Social Media,Impression,2025-09-14,Desktop
EVT039591,LEAD36613,CMP008,Email,Click,2025-07-15,Mobile
EVT039592,LEAD00640,CMP006,Social Media,Click,2025-07-08,Desktop
EVT039593,LEAD44189,CMP002,Email,Impression,2025-12-12,Tablet
EVT039594,LEAD15212,CMP006,Email,Impression,2025-03-27,Mobile
EVT039595,LEAD13497,CMP007,Google Ads,Impression,2025-07-22,Desktop
EVT039596,LEAD28846,CMP011,Email,Customer,2025-12-05,Desktop
EVT039597,LEAD40920,CMP005,Google Ads,Impression,2025-01-02,Mobile
EVT039598,LEAD30090,CMP010,Email,Impression,2025-04-23,Mobile
EVT039599,LEAD41146,CMP020,YouTube,Impression,2025-11-27,Mobile
EVT039600,LEAD38169,CMP015,Google Ads,Impression,2025-07-31,Mobile
EVT039601,LEAD29673,CMP007,Email,Impression,2025-06-07,Mobile
EVT039602,LEAD15946,CMP006,Google Ads,Impression,2025-10-07,Mobile
EVT039603,LEAD17703,CMP007,YouTube,Click,2025-11-30,Mobile
EVT039604,LEAD08720,CMP004,Social Media,Impression,2025-10-02,Mobile
EVT039605,LEAD36028,CMP015,Social Media,Impression,2025-05-15,Mobile
EVT039606,LEAD36252,CMP018,YouTube,Impression,2025-10-07,Mobile
EVT039607,LEAD19404,CMP010,LinkedIn,Impression,2025-12-21,Mobile
EVT039608,LEAD26810,CMP007,YouTube,Impression,2025-03-22,Desktop
EVT039609,LEAD42528,CMP004,YouTube,Qualified Lead,2025-09-03,Mobile
EVT039610,LEAD25151,CMP018,Social Media,Click,2025-07-10,Desktop
EVT039611,LEAD10227,CMP008,LinkedIn,Impression,2025-07-31,Mobile
EVT039612,LEAD46941,CMP008,Email,Impression,2025-03-17,Desktop
EVT039613,LEAD37173,CMP010,Social Media,Impression,2025-06-25,Mobile
EVT039614,LEAD42173,CMP008,Google Ads,Impression,2025-04-07,Mobile
EVT039615,LEAD38706,CMP019,Google Ads,Impression,2025-10-14,Desktop
EVT039616,LEAD34203,CMP020,Google Ads,Click,2025-09-15,Mobile
EVT039617,LEAD08730,CMP002,Google Ads,Impression,2025-11-05,Mobile
EVT039618,LEAD23939,CMP014,Google Ads,Impression,2025-03-03,Mobile
EVT039619,LEAD37722,CMP017,Google Ads,Impression,2025-12-07,Desktop
EVT039620,LEAD09767,CMP009,Social Media,Impression,2025-06-24,Desktop
EVT039621,LEAD08385,CMP007,Google Ads,Impression,2025-06-26,Tablet
EVT039622,LEAD25763,CMP008,Google Ads,Lead,2025-09-30,Mobile
EVT039623,LEAD28725,CMP019,Google Ads,Impression,2025-01-24,Mobile
EVT039624,LEAD25051,CMP007,Google Ads,Impression,2025-07-25,Mobile
EVT039625,LEAD20654,CMP020,Social Media,Qualified Lead,2025-04-14,Mobile
EVT039626,LEAD13508,CMP018,LinkedIn,Impression,2025-06-26,Desktop
EVT039627,LEAD07379,CMP013,Email,Impression,2025-07-28,Desktop
EVT039628,LEAD42774,CMP010,YouTube,Impression,2025-02-23,Mobile
EVT039629,LEAD45756,CMP010,Email,Impression,2025-02-09,Mobile
EVT039630,LEAD35206,CMP008,Email,Click,2025-08-17,Mobile
EVT039631,LEAD11572,CMP020,Social Media,Lead,2025-02-19,Desktop
EVT039632,LEAD37321,CMP013,Google Ads,Impression,2025-03-20,Mobile
EVT039633,LEAD48854,CMP010,YouTube,Impression,2025-02-05,Tablet
EVT039634,LEAD30191,CMP002,YouTube,Impression,2025-04-06,Desktop
EVT039635,LEAD23581,CMP011,Email,Impression,2025-09-20,Mobile
EVT039636,LEAD36523,CMP019,Google Ads,Click,2025-05-09,Mobile
EVT039637,LEAD06266,CMP017,YouTube,Lead,2025-03-04,Mobile
