Customer_ID,First_Touch,Second_Touch,Third_Touch,Last_Touch,Converted,Revenue
CUST009357,Email,Social Media,YouTube,Social Media,1,6421
CUST009358,LinkedIn,YouTube,YouTube,Google Ads,0,0
CUST009359,Google Ads,Email,YouTube,Social Media,1,5102
CUST009360,YouTube,Google Ads,LinkedIn,Email,0,0
CUST009361,LinkedIn,LinkedIn,LinkedIn,LinkedIn,1,2270
CUST009362,LinkedIn,YouTube,LinkedIn,Social Media,0,0
CUST009363,Email,Email,Email,Google Ads,1,3501
CUST009364,LinkedIn,Email,Email,Social Media,0,0
CUST009365,Social Media,LinkedIn,Email,LinkedIn,0,0
CUST009366,Google Ads,YouTube,Google Ads,LinkedIn,0,0
CUST009367,Social Media,YouTube,LinkedIn,Google Ads,1,2852
CUST009368,Email,Google Ads,LinkedIn,Social Media,1,8525
CUST009369,Email,YouTube,Social Media,Social Media,1,3624
CUST009370,Google Ads,LinkedIn,Social Media,YouTube,1,8985
CUST009371,LinkedIn,YouTube,Google Ads,Google Ads,1,503
CUST009372,YouTube,Google Ads,Social Media,Social Media,0,0
CUST009373,Email,Email,Email,Email,1,4168
CUST009374,Google Ads,YouTube,Google Ads,YouTube,1,5683
CUST009375,YouTube,LinkedIn,Google Ads,Google Ads,1,6667
CUST009376,LinkedIn,YouTube,Google Ads,LinkedIn,0,0
CUST009377,Email,Social Media,YouTube,Google Ads,0,0
CUST009378,Google Ads,Google Ads,Social Media,Email,0,0
CUST009379,Google Ads,Email,LinkedIn,Email,0,0
CUST009380,Google Ads,Social Media,YouTube,LinkedIn,0,0
CUST009381,Email,LinkedIn,Email,LinkedIn,0,0
CUST009382,YouTube,YouTube,YouTube,LinkedIn,0,0
CUST009383,Google Ads,Google Ads,Email,YouTube,1,9943
CUST009384,LinkedIn,YouTube,LinkedIn,Email,0,0
CUST009385,Google Ads,YouTube,LinkedIn,LinkedIn,0,0
CUST009386,YouTube,YouTube,Social Media,Email,1,1189
CUST009387,Email,YouTube,YouTube,YouTube,0,0
CUST009388,Google Ads,Google Ads,LinkedIn,YouTube,0,0
CUST009389,Google Ads,Social Media,Email,Email,1,5681
CUST009390,LinkedIn,LinkedIn,LinkedIn,LinkedIn,0,0
CUST009391,LinkedIn,Social Media,Social Media,Google Ads,0,0
CUST009392,Google Ads,Google Ads,Email,Social Media,0,0
CUST009393,Google Ads,LinkedIn,Google Ads,Email,0,0
CUST009394,LinkedIn,Email,Social Media,YouTube,1,9027
CUST009395,YouTube,Social Media,Social Media,LinkedIn,1,2204
CUST009396,Social Media,Google Ads,Google Ads,Social Media,0,0
CUST009397,Social Media,Google Ads,LinkedIn,Email,1,3570
CUST009398,Google Ads,Google Ads,Social Media,Google Ads,0,0
CUST009399,LinkedIn,LinkedIn,Google Ads,Google Ads,1,6782
CUST009400,Email,YouTube,Google Ads,YouTube,0,0
CUST009401,Email,Email,Social Media,YouTube,0,0
CUST009402,Social Media,LinkedIn,YouTube,YouTube,0,0
CUST009403,YouTube,LinkedIn,Social Media,Email,1,1974
CUST009404,Social Media,Social Media,YouTube,Google Ads,0,0
CUST009405,Google Ads,Email,LinkedIn,Google Ads,1,6090
CUST009406,YouTube,Google Ads,Google Ads,YouTube,0,0
CUST009407,Email,LinkedIn,Email,YouTube,0,0
CUST009408,LinkedIn,Email,Social Media,LinkedIn,0,0
CUST009409,LinkedIn,Social Media,Email,Google Ads,1,2975
CUST009410,Google Ads,YouTube,LinkedIn,YouTube,0,0
CUST009411,Social Media,Email,Social Media,YouTube,0,0
CUST009412,Google Ads,Google Ads,Email,YouTube,1,2328
CUST009413,LinkedIn,LinkedIn,LinkedIn,LinkedIn,0,0
CUST009414,Email,YouTube,YouTube,Google Ads,0,0
CUST009415,LinkedIn,Social Media,LinkedIn,Google Ads,1,1725
CUST009416,YouTube,Google Ads,Social Media,Google Ads,1,1830
CUST009417,LinkedIn,YouTube,Social Media,LinkedIn,0,0
CUST009418,LinkedIn,Social Media,Social Media,Email,0,0
CUST009419,YouTube,Google Ads,LinkedIn,LinkedIn,1,2156
CUST009420,Social Media,LinkedIn,Social Media,Social Media,0,0
CUST009421,LinkedIn,Social Media,LinkedIn,LinkedIn,1,6800
CUST009422,Google Ads,YouTube,Google Ads,Social Media,0,0
CUST009423,LinkedIn,Google Ads,Google Ads,YouTube,0,0
CUST009424,Google Ads,Email,Google Ads,Social Media,0,0
CUST009425,YouTube,Google Ads,Email,LinkedIn,1,1564
CUST009426,LinkedIn,YouTube,Google Ads,Email,1,1268
CUST009427,YouTube,YouTube,Google Ads,Google Ads,0,0
CUST009428,YouTube,Email,LinkedIn,LinkedIn,0,0
CUST009429,Social Media,YouTube,LinkedIn,Google Ads,0,0
CUST009430,LinkedIn,Google Ads,Social Media,Social Media,0,0
CUST009431,Google Ads,Social Media,Social Media,YouTube,1,1010
CUST009432,Google Ads,Google Ads,Social Media,YouTube,0,0
CUST009433,LinkedIn,YouTube,LinkedIn,LinkedIn,0,0
CUST009434,Social Media,Email,LinkedIn,Social Media,0,0
CUST009435,Social Media,Email,Google Ads,Social Media,1,4013
CUST009436,Social Media,LinkedIn,YouTube,Google Ads,0,0
CUST009437,Google Ads,Email,LinkedIn,Social Media,0,0
CUST009438,YouTube,Email,YouTube,Email,1,8510
CUST009439,Social Media,YouTube,LinkedIn,YouTube,1,2081
CUST009440,Google Ads,Social Media,LinkedIn,Email,0,0
CUST009441,Google Ads,Social Media,Email,Email,1,7787
CUST009442,YouTube,YouTube,YouTube,Google Ads,1,8097
CUST009443,LinkedIn,Email,Email,Social Media,0,0
CUST009444,LinkedIn,Google Ads,Google Ads,Google Ads,0,0
CUST009445,Social Media,Social Media,Email,YouTube,0,0
CUST009446,Social Media,YouTube,Email,Google Ads,0,0
CUST009447,YouTube,Google Ads,Google Ads,Email,1,5268
CUST009448,Social Media,Email,YouTube,Google Ads,0,0
CUST009449,YouTube,YouTube,Social Media,Social Media,0,0
CUST009450,Google Ads,Social Media,LinkedIn,Google Ads,0,0
CUST009451,Social Media,Google Ads,YouTube,Social Media,0,0
CUST009452,Google Ads,Google Ads,Google Ads,Email,1,5274
CUST009453,Email,Social Media,Email,Social Media,0,0
CUST009454,YouTube,Google Ads,Social Media,Social Media,1,1246
CUST009455,Email,Social Media,Email,Social Media,1,7003
CUST009456,Social Media,YouTube,LinkedIn,Social Media,0,0
CUST009457,Google Ads,LinkedIn,Google Ads,YouTube,1,4535
CUST009458,Social Media,Email,Social Media,LinkedIn,0,0
CUST009459,Email,YouTube,YouTube,YouTube,0,0
CUST009460,Social Media,Email,YouTube,Google Ads,0,0
CUST009461,LinkedIn,Email,Google Ads,YouTube,1,861
CUST009462,Email,Social Media,Google Ads,YouTube,1,8256
CUST009463,Social Media,LinkedIn,Email,Social Media,1,8229
CUST009464,Google Ads,Email,Social Media,Google Ads,0,0
CUST009465,Social Media,Email,LinkedIn,Google Ads,0,0
CUST009466,Google Ads,YouTube,Google Ads,Email,0,0
CUST009467,LinkedIn,LinkedIn,Social Media,Social Media,0,0
CUST009468,Social Media,LinkedIn,Google Ads,YouTube,0,0
CUST009469,LinkedIn,Email,Google Ads,Email,0,0
CUST009470,Email,LinkedIn,YouTube,Email,0,0
CUST009471,Google Ads,YouTube,Social Media,YouTube,0,0
CUST009472,Email,Social Media,YouTube,Google Ads,0,0
CUST009473,Google Ads,Email,YouTube,Social Media,1,3552
CUST009474,LinkedIn,Google Ads,Social Media,Social Media,0,0
CUST009475,YouTube,Email,YouTube,YouTube,0,0
CUST009476,Social Media,Email,Email,Social Media,1,5958
CUST009477,LinkedIn,Social Media,LinkedIn,LinkedIn,1,7904
CUST009478,Google Ads,Google Ads,LinkedIn,Email,0,0
CUST009479,Google Ads,Google Ads,Email,Email,1,4789
CUST009480,Google Ads,Google Ads,Google Ads,LinkedIn,1,864
CUST009481,Google Ads,Social Media,YouTube,Social Media,0,0
CUST009482,Social Media,LinkedIn,LinkedIn,Google Ads,0,0
CUST009483,Email,Google Ads,Social Media,LinkedIn,0,0
CUST009484,YouTube,LinkedIn,Google Ads,LinkedIn,0,0
CUST009485,Social Media,YouTube,LinkedIn,Email,0,0
CUST009486,Google Ads,Social Media,YouTube,Google Ads,0,0
CUST009487,Social Media,LinkedIn,LinkedIn,Google Ads,1,3532
CUST009488,LinkedIn,Google Ads,YouTube,Social Media,1,9366
CUST009489,Google Ads,Google Ads,Google Ads,Google Ads,1,1181
CUST009490,YouTube,LinkedIn,Email,Social Media,0,0
CUST009491,Google Ads,LinkedIn,YouTube,YouTube,0,0
CUST009492,YouTube,YouTube,YouTube,LinkedIn,1,3412
CUST009493,YouTube,Social Media,Google Ads,LinkedIn,1,4185
CUST009494,Email,Email,Google Ads,Social Media,0,0
CUST009495,Email,YouTube,Social Media,Social Media,0,0
CUST009496,Social Media,YouTube,Google Ads,Social Media,1,7599
CUST009497,Social Media,YouTube,LinkedIn,LinkedIn,1,9276
CUST009498,YouTube,Google Ads,YouTube,Social Media,0,0
CUST009499,Google Ads,LinkedIn,Email,LinkedIn,0,0
CUST009500,LinkedIn,Social Media,Google Ads,LinkedIn,0,0
CUST009501,LinkedIn,Google Ads,YouTube,Email,1,4290
CUST009502,Google Ads,YouTube,Email,Email,1,3534
CUST009503,Google Ads,Social Media,Social Media,YouTube,0,0
CUST009504,Email,Google Ads,LinkedIn,YouTube,0,0
CUST009505,LinkedIn,Email,Social Media,Google Ads,0,0
CUST009506,YouTube,YouTube,Google Ads,Social Media,0,0
CUST009507,Social Media,Google Ads,LinkedIn,LinkedIn,0,0
CUST009508,Email,Google Ads,Social Media,Google Ads,1,7532
CUST009509,LinkedIn,YouTube,YouTube,Email,0,0
CUST009510,Google Ads,Email,Google Ads,LinkedIn,0,0
CUST009511,LinkedIn,LinkedIn,Social Media,Google Ads,0,0
CUST009512,YouTube,Email,LinkedIn,Email,0,0
CUST009513,Email,YouTube,LinkedIn,YouTube,1,2874
CUST009514,Google Ads,LinkedIn,Email,Social Media,0,0
CUST009515,YouTube,Google Ads,LinkedIn,Social Media,0,0
CUST009516,Social Media,Email,LinkedIn,Google Ads,0,0
CUST009517,Email,Email,Google Ads,Email,1,5624
CUST009518,YouTube,LinkedIn,LinkedIn,Google Ads,0,0
CUST009519,YouTube,Google Ads,Email,Email,1,6380
CUST009520,Google Ads,Email,LinkedIn,Email,0,0
CUST009521,Social Media,LinkedIn,Email,Social Media,0,0
CUST009522,YouTube,Email,YouTube,YouTube,1,4296
CUST009523,Email,Google Ads,Email,YouTube,0,0
CUST009524,YouTube,Google Ads,Google Ads,LinkedIn,0,0
CUST009525,LinkedIn,Social Media,Social Media,Email,0,0
CUST009526,Email,LinkedIn,Social Media,Social Media,0,0
CUST009527,Email,YouTube,YouTube,Email,1,1927
CUST009528,YouTube,Email,Google Ads,LinkedIn,0,0
CUST009529,Google Ads,Google Ads,YouTube,Social Media,1,8004
CUST009530,Email,Email,YouTube,Email,0,0
CUST009531,LinkedIn,Email,LinkedIn,YouTube,0,0
CUST009532,Google Ads,YouTube,LinkedIn,YouTube,0,0
CUST009533,Google Ads,Google Ads,Google Ads,LinkedIn,1,2759
CUST009534,Google Ads,Social Media,Social Media,YouTube,0,0
CUST009535,Email,LinkedIn,Email,Email,0,0
CUST009536,Google Ads,Email,LinkedIn,LinkedIn,0,0
CUST009537,YouTube,YouTube,Google Ads,Google Ads,0,0
CUST009538,Google Ads,YouTube,Google Ads,LinkedIn,0,0
CUST009539,LinkedIn,LinkedIn,Social Media,YouTube,1,1581
CUST009540,Social Media,LinkedIn,Google Ads,Social Media,0,0
CUST009541,LinkedIn,Google Ads,Google Ads,LinkedIn,0,0
CUST009542,Email,Email,Social Media,Email,1,4806
CUST009543,Google Ads,Email,LinkedIn,LinkedIn,1,1627
CUST009544,Google Ads,LinkedIn,Social Media,YouTube,0,0
CUST009545,YouTube,Social Media,YouTube,LinkedIn,0,0
CUST009546,Google Ads,Email,LinkedIn,Email,0,0
CUST009547,LinkedIn,YouTube,YouTube,Email,0,0
CUST009548,Email,LinkedIn,Google Ads,YouTube,1,3811
CUST009549,Social Media,Email,YouTube,Email,0,0
CUST009550,Google Ads,Google Ads,Social Media,YouTube,0,0
CUST009551,Social Media,LinkedIn,Social Media,LinkedIn,1,8672
CUST009552,Google Ads,YouTube,Email,LinkedIn,0,0
CUST009553,Email,Google Ads,Google Ads,Google Ads,0,0
CUST009554,LinkedIn,LinkedIn,Social Media,YouTube,0,0
CUST009555,Email,LinkedIn,LinkedIn,Social Media,0,0
CUST009556,Social Media,Email,Social Media,YouTube,1,2257
CUST009557,Google Ads,Google Ads,LinkedIn,LinkedIn,1,7809
CUST009558,Social Media,LinkedIn,Google Ads,LinkedIn,0,0
CUST009559,LinkedIn,YouTube,Email,Email,0,0
CUST009560,Email,Google Ads,Email,Google Ads,0,0
CUST009561,Social Media,Email,YouTube,Social Media,1,8066
CUST009562,Social Media,Social Media,Social Media,Google Ads,0,0
CUST009563,LinkedIn,LinkedIn,Google Ads,YouTube,0,0
CUST009564,Google Ads,Social Media,YouTube,YouTube,0,0
CUST009565,Social Media,LinkedIn,Google Ads,LinkedIn,1,2175
CUST009566,LinkedIn,Email,Google Ads,Email,0,0
CUST009567,Google Ads,Email,YouTube,Social Media,0,0
CUST009568,Google Ads,Email,Google Ads,Email,1,3332
CUST009569,Email,Email,YouTube,Social Media,1,6371
CUST009570,LinkedIn,Google Ads,Social Media,Google Ads,0,0
CUST009571,Google Ads,Google Ads,YouTube,LinkedIn,0,0
CUST009572,Email,LinkedIn,Social Media,Email,0,0
CUST009573,YouTube,Google Ads,Email,YouTube,0,0
CUST009574,LinkedIn,LinkedIn,YouTube,LinkedIn,1,3484
CUST009575,YouTube,Google Ads,Email,Social Media,0,0
CUST009576,Google Ads,Google Ads,YouTube,LinkedIn,0,0
CUST009577,LinkedIn,Google Ads,Google Ads,YouTube,0,0
CUST009578,Email,YouTube,Email,YouTube,0,0
CUST009579,Google Ads,Email,LinkedIn,Social Media,0,0
CUST009580,LinkedIn,YouTube,LinkedIn,LinkedIn,0,0
CUST009581,LinkedIn,Google Ads,LinkedIn,Email,0,0
CUST009582,YouTube,Google Ads,Email,LinkedIn,0,0
CUST009583,Google Ads,YouTube,Social Media,YouTube,1,9366
CUST009584,Email,LinkedIn,YouTube,Social Media,1,8739
CUST009585,Email,Email,Google Ads,Google Ads,1,3834
CUST009586,Google Ads,LinkedIn,Google Ads,Google Ads,0,0
CUST009587,Google Ads,Email,Email,LinkedIn,0,0
CUST009588,Social Media,Social Media,LinkedIn,YouTube,1,1850
CUST009589,YouTube,Email,Google Ads,LinkedIn,0,0
CUST009590,Google Ads,LinkedIn,Google Ads,Social Media,1,8927
CUST009591,Google Ads,Email,Social Media,Email,0,0
CUST009592,Social Media,Social Media,Google Ads,Google Ads,0,0
CUST009593,Social Media,Social Media,Google Ads,LinkedIn,0,0
CUST009594,LinkedIn,Google Ads,YouTube,YouTube,1,6155
CUST009595,Email,Social Media,Google Ads,Google Ads,0,0
CUST009596,YouTube,YouTube,YouTube,Google Ads,0,0
CUST009597,LinkedIn,LinkedIn,LinkedIn,Email,0,0
CUST009598,Google Ads,YouTube,Social Media,LinkedIn,1,7097
CUST009599,Social Media,YouTube,Google Ads,Email,1,1510
CUST009600,Email,LinkedIn,Social Media,YouTube,0,0
CUST009601,LinkedIn,YouTube,Social Media,YouTube,1,961
CUST009602,Email,YouTube,Social Media,LinkedIn,0,0
CUST009603,Social Media,YouTube,Email,Google Ads,0,0
CUST009604,LinkedIn,Social Media,YouTube,Social Media,0,0
CUST009605,LinkedIn,LinkedIn,Social Media,Email,1,7135
CUST009606,Email,LinkedIn,LinkedIn,Google Ads,0,0
CUST009607,Social Media,LinkedIn,Google Ads,YouTube,1,8142
CUST009608,Google Ads,YouTube,Social Media,YouTube,1,6064
CUST009609,LinkedIn,Social Media,Social Media,Google Ads,0,0
CUST009610,Google Ads,LinkedIn,Google Ads,Google Ads,1,2982
CUST009611,Social Media,Email,LinkedIn,YouTube,1,1345
CUST009612,LinkedIn,LinkedIn,Social Media,Email,0,0
CUST009613,LinkedIn,Google Ads,Social Media,Email,0,0
CUST009614,Google Ads,Email,LinkedIn,Google Ads,1,7932
CUST009615,YouTube,LinkedIn,Social Media,LinkedIn,0,0
CUST009616,Google Ads,YouTube,LinkedIn,YouTube,1,8557
CUST009617,Google Ads,LinkedIn,Social Media,Social Media,0,0
CUST009618,YouTube,Social Media,Google Ads,YouTube,0,0
CUST009619,Social Media,Social Media,LinkedIn,Email,0,0
CUST009620,Social Media,LinkedIn,Google Ads,Email,0,0
CUST009621,LinkedIn,YouTube,Google Ads,Social Media,0,0
CUST009622,Email,YouTube,Social Media,Email,1,6901
CUST009623,Email,YouTube,LinkedIn,Social Media,0,0
CUST009624,LinkedIn,LinkedIn,Email,Email,0,0
CUST009625,Email,LinkedIn,Google Ads,Social Media,0,0
CUST009626,Google Ads,Google Ads,Google Ads,LinkedIn,0,0
CUST009627,Google Ads,Social Media,Google Ads,YouTube,0,0
CUST009628,YouTube,Email,Social Media,Email,1,3331
CUST009629,YouTube,Email,Social Media,Google Ads,0,0
CUST009630,LinkedIn,Social Media,Google Ads,Social Media,0,0
CUST009631,LinkedIn,Google Ads,Social Media,Social Media,0,0
CUST009632,LinkedIn,Social Media,Social Media,Social Media,0,0
CUST009633,Google Ads,Google Ads,Social Media,Email,1,7963
CUST009634,Email,Google Ads,YouTube,YouTube,1,742
CUST009635,LinkedIn,YouTube,LinkedIn,Google Ads,0,0
CUST009636,LinkedIn,Social Media,Social Media,Social Media,0,0
CUST009637,Google Ads,Email,YouTube,Social Media,0,0
CUST009638,Google Ads,LinkedIn,YouTube,Social Media,0,0
CUST009639,Google Ads,LinkedIn,Social Media,Social Media,0,0
CUST009640,Email,Social Media,YouTube,Google Ads,0,0
CUST009641,LinkedIn,LinkedIn,Email,Social Media,0,0
CUST009642,Social Media,Google Ads,YouTube,Google Ads,1,8957
CUST009643,Social Media,LinkedIn,LinkedIn,Google Ads,0,0
CUST009644,LinkedIn,Google Ads,YouTube,Social Media,0,0
CUST009645,LinkedIn,Google Ads,Social Media,LinkedIn,0,0
CUST009646,LinkedIn,Email,Google Ads,Google Ads,0,0
CUST009647,LinkedIn,LinkedIn,Email,LinkedIn,1,4629
CUST009648,Email,Email,YouTube,Google Ads,0,0
CUST009649,Social Media,LinkedIn,Email,Email,1,9055
CUST009650,YouTube,Google Ads,LinkedIn,Social Media,1,6707
CUST009651,Social Media,LinkedIn,YouTube,Email,0,0
CUST009652,Social Media,Email,YouTube,Google Ads,0,0
CUST009653,Google Ads,YouTube,Email,Email,0,0
CUST009654,LinkedIn,Email,YouTube,Social Media,1,4228
CUST009655,LinkedIn,YouTube,YouTube,Social Media,0,0
CUST009656,LinkedIn,Social Media,Google Ads,Google Ads,0,0
CUST009657,Google Ads,Email,Email,Google Ads,1,6077
CUST009658,Email,LinkedIn,Social Media,LinkedIn,1,7338
CUST009659,Email,YouTube,Social Media,YouTube,1,3233
CUST009660,YouTube,LinkedIn,LinkedIn,Email,1,2718
CUST009661,Email,YouTube,Google Ads,LinkedIn,1,1837
CUST009662,Email,Email,Email,Email,0,0
CUST009663,LinkedIn,Email,Email,Social Media,0,0
CUST009664,Social Media,LinkedIn,Google Ads,Google Ads,1,6456
CUST009665,Email,Email,Google Ads,Email,0,0
CUST009666,Email,LinkedIn,LinkedIn,YouTube,1,2649
CUST009667,Google Ads,Google Ads,Social Media,Social Media,1,5319
CUST009668,YouTube,YouTube,Email,Social Media,0,0
CUST009669,Google Ads,LinkedIn,Google Ads,LinkedIn,0,0
CUST009670,LinkedIn,YouTube,Email,YouTube,0,0
CUST009671,Social Media,Google Ads,Social Media,Social Media,0,0
CUST009672,YouTube,YouTube,Email,YouTube,0,0
CUST009673,Google Ads,LinkedIn,Email,Google Ads,0,0
CUST009674,Email,Email,Google Ads,YouTube,1,5514
CUST009675,Email,YouTube,Google Ads,LinkedIn,0,0
CUST009676,YouTube,YouTube,Google Ads,LinkedIn,1,2764
CUST009677,Email,Google Ads,Social Media,Email,1,5319
CUST009678,Google Ads,Social Media,YouTube,Google Ads,0,0
CUST009679,Google Ads,Email,Social Media,Google Ads,0,0
CUST009680,Email,LinkedIn,Google Ads,YouTube,0,0
CUST009681,Email,Google Ads,LinkedIn,LinkedIn,1,9507
CUST009682,LinkedIn,LinkedIn,Email,LinkedIn,1,5028
CUST009683,Social Media,LinkedIn,Email,LinkedIn,0,0
CUST009684,YouTube,YouTube,Email,Google Ads,1,4257
CUST009685,Google Ads,Google Ads,Email,LinkedIn,0,0
CUST009686,YouTube,Google Ads,LinkedIn,Email,0,0
CUST009687,LinkedIn,Email,Google Ads,Social Media,1,5296
CUST009688,Google Ads,Social Media,YouTube,LinkedIn,1,4877
CUST009689,LinkedIn,LinkedIn,Email,Email,1,6339
CUST009690,LinkedIn,Email,YouTube,Email,1,5084
CUST009691,Email,Email,Social Media,Social Media,0,0
CUST009692,YouTube,LinkedIn,Social Media,Google Ads,0,0
CUST009693,YouTube,YouTube,Email,LinkedIn,0,0
CUST009694,Email,YouTube,Google Ads,Email,0,0
CUST009695,YouTube,LinkedIn,LinkedIn,Email,0,0
CUST009696,Email,Google Ads,Email,Social Media,0,0
CUST009697,Google Ads,Social Media,Social Media,Email,0,0
CUST009698,LinkedIn,YouTube,Social Media,LinkedIn,0,0
CUST009699,LinkedIn,Social Media,YouTube,Google Ads,0,0
CUST009700,YouTube,Email,LinkedIn,Email,0,0
CUST009701,Social Media,Email,Email,Google Ads,0,0
CUST009702,LinkedIn,LinkedIn,Google Ads,Email,1,9245
CUST009703,Email,LinkedIn,YouTube,Email,1,1470
CUST009704,Social Media,LinkedIn,LinkedIn,LinkedIn,1,7549
CUST009705,Social Media,YouTube,YouTube,Google Ads,0,0
CUST009706,LinkedIn,Social Media,Google Ads,YouTube,1,2904
CUST009707,LinkedIn,Email,Social Media,LinkedIn,1,7392
CUST009708,LinkedIn,Social Media,Email,Google Ads,0,0
CUST009709,Email,YouTube,Email,Google Ads,1,978
CUST009710,Social Media,Social Media,Google Ads,Google Ads,0,0
CUST009711,YouTube,Social Media,Email,YouTube,0,0
CUST009712,Email,LinkedIn,Email,LinkedIn,0,0
CUST009713,Google Ads,Social Media,YouTube,YouTube,1,6819
CUST009714,LinkedIn,Social Media,Google Ads,Email,0,0
CUST009715,Social Media,Social Media,YouTube,Social Media,0,0
CUST009716,Email,Google Ads,Email,YouTube,0,0
CUST009717,Google Ads,Email,LinkedIn,Email,0,0
CUST009718,Email,Email,LinkedIn,YouTube,0,0
CUST009719,Email,Social Media,YouTube,Google Ads,0,0
CUST009720,YouTube,LinkedIn,Social Media,Social Media,0,0
CUST009721,YouTube,LinkedIn,Social Media,Social Media,0,0
CUST009722,Email,LinkedIn,Google Ads,Email,0,0
CUST009723,Google Ads,Email,LinkedIn,YouTube,0,0
CUST009724,Social Media,YouTube,LinkedIn,YouTube,0,0
CUST009725,Social Media,Social Media,YouTube,YouTube,0,0
CUST009726,LinkedIn,Email,Email,Email,1,5451
CUST009727,LinkedIn,LinkedIn,Google Ads,YouTube,0,0
CUST009728,Social Media,Email,YouTube,Social Media,0,0
CUST009729,Email,Email,Social Media,Social Media,0,0
CUST009730,Email,Email,Email,LinkedIn,0,0
CUST009731,YouTube,LinkedIn,Google Ads,YouTube,0,0
CUST009732,YouTube,YouTube,Email,YouTube,0,0
CUST009733,LinkedIn,Google Ads,Social Media,Social Media,0,0
CUST009734,Social Media,Social Media,YouTube,Social Media,0,0
CUST009735,Email,Social Media,YouTube,Google Ads,0,0
CUST009736,Social Media,Email,LinkedIn,Google Ads,0,0
CUST009737,Google Ads,YouTube,YouTube,LinkedIn,1,1043
CUST009738,Social Media,LinkedIn,LinkedIn,Social Media,1,2145
CUST009739,Google Ads,Google Ads,YouTube,LinkedIn,1,8342
CUST009740,YouTube,Google Ads,Google Ads,YouTube,0,0
CUST009741,YouTube,Email,Social Media,YouTube,0,0
CUST009742,LinkedIn,Email,Email,Social Media,1,7859
CUST009743,Social Media,LinkedIn,Social Media,Email,1,5666
CUST009744,Social Media,LinkedIn,Social Media,LinkedIn,1,5070
CUST009745,Google Ads,LinkedIn,LinkedIn,Email,0,0
CUST009746,YouTube,Email,LinkedIn,YouTube,0,0
