Lead_ID,Customer_ID,Campaign_ID,Campaign_Name,Channel,Lead_Date,Conversion_Date,Country,City,Region,Device,Age_Group,Status,Revenue,Touch_1,Touch_2,Touch_3,Final_Touch
L028273,,C017,Mobile App Acquisition,Google Ads,2025-03-03,,Canada,Toronto,Central,Mobile,25-34,Qualified,0.0,YouTube,Facebook Ads,LinkedIn,Google Ads
L028274,CUST028273,C008,Meta Retargeting,Facebook Ads,2025-03-20,2025-04-24,USA,Ahmedabad,South,Desktop,35-44,Customer,1648.7,Email,Instagram,Organic Search,Facebook Ads
L028275,,C008,Meta Retargeting,Facebook Ads,2025-06-22,,Canada,Delhi,North,Mobile,45-54,Lost,0.0,YouTube,YouTube,Instagram,Facebook Ads
L028276,,C003,Instagram Product Launch,Instagram,2026-08-30,,UK,London,West,Mobile,25-34,Qualified,0.0,Facebook Ads,Organic Search,Facebook Ads,Instagram
L028277,,C016,High Value Customer Campaign,Email,2026-06-01,,UK,Hyderabad,Central,Mobile,45-54,Lost,0.0,LinkedIn,Email,Organic Search,Email
L028278,,C012,B2B Webinar Leads,LinkedIn,2025-11-03,,Australia,Toronto,East,Tablet,25-34,Lost,0.0,LinkedIn,Instagram,YouTube,LinkedIn
L028279,,C015,SEO Content Campaign,Organic Search,2025-12-19,,Canada,Delhi,East,Mobile,35-44,Lost,0.0,Instagram,Email,Instagram,Organic Search
L028280,,C004,YouTube Brand Awareness,YouTube,2025-02-27,,Germany,Mumbai,South,Mobile,55+,Lost,0.0,Organic Search,LinkedIn,Instagram,YouTube
L028281,,C007,Google Display Remarketing,Google Ads,2025-05-03,,USA,New York,North,Desktop,35-44,Qualified,0.0,YouTube,Email,Facebook Ads,Google Ads
L028282,,C011,Cart Recovery Email,Email,2026-08-28,,UAE,Kolkata,South,Desktop,25-34,Lost,0.0,Instagram,Facebook Ads,Facebook Ads,Email
L028283,,C005,LinkedIn B2B Leads,LinkedIn,2025-01-03,,UK,London,Central,Desktop,55+,Lost,0.0,Facebook Ads,Organic Search,Facebook Ads,LinkedIn
L028284,,C013,YouTube Product Demo,YouTube,2025-01-23,,UAE,Kolkata,North,Desktop,35-44,Qualified,0.0,LinkedIn,Email,Instagram,YouTube
L028285,,C011,Cart Recovery Email,Email,2025-09-23,,USA,Toronto,East,Desktop,25-34,Lost,0.0,YouTube,YouTube,LinkedIn,Email
L028286,,C005,LinkedIn B2B Leads,LinkedIn,2025-02-17,,Australia,Ahmedabad,South,Desktop,35-44,Lost,0.0,Facebook Ads,YouTube,Organic Search,LinkedIn
L028287,,C008,Meta Retargeting,Facebook Ads,2025-09-10,,UAE,Pune,South,Mobile,45-54,Lost,0.0,Facebook Ads,Facebook Ads,YouTube,Facebook Ads
L028288,CUST028287,C017,Mobile App Acquisition,Google Ads,2026-07-02,2026-08-10,Germany,Kolkata,North,Desktop,45-54,Customer,962.86,Organic Search,Organic Search,Google Ads,Google Ads
L028289,,C011,Cart Recovery Email,Email,2025-03-29,,Canada,London,West,Mobile,25-34,Lost,0.0,Facebook Ads,Facebook Ads,Email,Email
L028290,,C019,Enterprise ABM,LinkedIn,2025-11-06,,Germany,Toronto,West,Mobile,18-24,Lost,0.0,Google Ads,YouTube,Organic Search,LinkedIn
L028291,,C018,Social Video Conversion,Instagram,2026-06-16,,India,Dubai,South,Mobile,45-54,Lost,0.0,YouTube,Facebook Ads,Instagram,Instagram
L028292,,C010,Influencer Awareness,Instagram,2025-07-16,,USA,Mumbai,North,Mobile,35-44,Qualified,0.0,LinkedIn,Facebook Ads,Google Ads,Instagram
L028293,,C005,LinkedIn B2B Leads,LinkedIn,2026-01-22,,UK,London,East,Mobile,25-34,Lost,0.0,LinkedIn,Email,Organic Search,LinkedIn
L028294,,C001,Google Search Summer Sale,Google Ads,2025-09-08,,UAE,Mumbai,East,Tablet,35-44,Qualified,0.0,LinkedIn,Email,Instagram,Google Ads
L028295,CUST028294,C017,Mobile App Acquisition,Google Ads,2026-04-08,2026-04-21,Australia,Pune,Central,Desktop,45-54,Customer,621.2,LinkedIn,Instagram,Facebook Ads,Google Ads
L028296,,C017,Mobile App Acquisition,Google Ads,2026-01-14,,UAE,Toronto,North,Desktop,55+,Qualified,0.0,Google Ads,Organic Search,Organic Search,Google Ads
L028297,,C001,Google Search Summer Sale,Google Ads,2025-01-23,,UAE,Chennai,East,Mobile,25-34,Lost,0.0,Facebook Ads,Facebook Ads,Email,Google Ads
L028298,,C001,Google Search Summer Sale,Google Ads,2025-06-16,,Canada,Hyderabad,West,Mobile,45-54,Qualified,0.0,Instagram,YouTube,Email,Google Ads
L028299,,C009,Holiday Shopping Promo,Google Ads,2025-06-17,,UK,Chennai,North,Tablet,35-44,Lost,0.0,YouTube,YouTube,Facebook Ads,Google Ads
L028300,,C004,YouTube Brand Awareness,YouTube,2026-07-14,,Canada,Kolkata,South,Mobile,25-34,Lost,0.0,Organic Search,LinkedIn,Instagram,YouTube
L028301,,C009,Holiday Shopping Promo,Google Ads,2025-08-01,,Germany,Hyderabad,West,Mobile,35-44,Qualified,0.0,Email,Google Ads,Email,Google Ads
L028302,,C014,Festival Performance Ads,Facebook Ads,2025-02-06,,Canada,Dubai,East,Mobile,25-34,Lost,0.0,YouTube,Organic Search,Google Ads,Facebook Ads
L028303,,C015,SEO Content Campaign,Organic Search,2026-02-10,,UK,Toronto,North,Mobile,25-34,Lost,0.0,Instagram,Facebook Ads,Google Ads,Organic Search
L028304,CUST028303,C016,High Value Customer Campaign,Email,2025-02-21,2025-03-15,Canada,Delhi,Central,Mobile,25-34,Customer,669.45,Instagram,Instagram,YouTube,Email
L028305,,C016,High Value Customer Campaign,Email,2025-01-14,,UK,Hyderabad,East,Mobile,45-54,Lost,0.0,YouTube,Facebook Ads,Email,Email
L028306,,C013,YouTube Product Demo,YouTube,2026-06-14,,Canada,Ahmedabad,East,Desktop,25-34,Qualified,0.0,LinkedIn,Email,Instagram,YouTube
L028307,CUST028306,C014,Festival Performance Ads,Facebook Ads,2025-04-24,2025-05-27,Germany,Dubai,West,Mobile,25-34,Customer,616.8,Instagram,Organic Search,Facebook Ads,Facebook Ads
L028308,,C009,Holiday Shopping Promo,Google Ads,2025-06-27,,Australia,Kolkata,South,Mobile,45-54,Lost,0.0,Google Ads,YouTube,Instagram,Google Ads
L028309,,C009,Holiday Shopping Promo,Google Ads,2026-01-21,,UK,Kolkata,East,Desktop,25-34,Qualified,0.0,Email,Organic Search,Instagram,Google Ads
L028310,,C004,YouTube Brand Awareness,YouTube,2025-04-29,,Australia,New York,West,Mobile,55+,Lost,0.0,Google Ads,Organic Search,LinkedIn,YouTube
L028311,CUST028310,C010,Influencer Awareness,Instagram,2025-11-26,2026-01-01,USA,Dubai,North,Desktop,18-24,Customer,470.13,LinkedIn,LinkedIn,Organic Search,Instagram
L028312,,C003,Instagram Product Launch,Instagram,2026-08-04,,Canada,Bengaluru,North,Mobile,45-54,Qualified,0.0,Instagram,Facebook Ads,Google Ads,Instagram
L028313,,C009,Holiday Shopping Promo,Google Ads,2025-02-01,,Canada,Bengaluru,West,Mobile,25-34,Lost,0.0,Instagram,Instagram,Facebook Ads,Google Ads
L028314,CUST028313,C019,Enterprise ABM,LinkedIn,2025-11-09,2025-12-04,UAE,Chennai,North,Tablet,45-54,Customer,1707.76,YouTube,LinkedIn,Email,LinkedIn
L028315,,C016,High Value Customer Campaign,Email,2025-09-03,,India,Delhi,North,Desktop,45-54,Qualified,0.0,YouTube,LinkedIn,Facebook Ads,Email
L028316,,C016,High Value Customer Campaign,Email,2025-11-13,,Germany,New York,West,Mobile,45-54,Lost,0.0,Google Ads,Email,YouTube,Email
L028317,,C017,Mobile App Acquisition,Google Ads,2025-10-23,,Australia,Delhi,North,Mobile,55+,Lost,0.0,Google Ads,Email,Google Ads,Google Ads
L028318,CUST028317,C018,Social Video Conversion,Instagram,2025-03-09,2025-04-06,Canada,Chennai,East,Mobile,35-44,Customer,1108.62,Organic Search,Organic Search,YouTube,Instagram
L028319,,C010,Influencer Awareness,Instagram,2025-02-25,,Germany,Delhi,Central,Desktop,25-34,Lost,0.0,Instagram,YouTube,Facebook Ads,Instagram
L028320,CUST028319,C019,Enterprise ABM,LinkedIn,2025-02-21,2025-02-26,Canada,Kolkata,Central,Mobile,35-44,Customer,887.39,Google Ads,YouTube,Google Ads,LinkedIn
L028321,,C015,SEO Content Campaign,Organic Search,2026-03-23,,USA,New York,Central,Desktop,25-34,Lost,0.0,Google Ads,Organic Search,Email,Organic Search
L028322,,C015,SEO Content Campaign,Organic Search,2026-02-21,,Canada,Pune,North,Desktop,18-24,Lost,0.0,LinkedIn,Facebook Ads,Organic Search,Organic Search
L028323,,C011,Cart Recovery Email,Email,2026-02-15,,India,Mumbai,Central,Mobile,25-34,Lost,0.0,Facebook Ads,Facebook Ads,Organic Search,Email
L028324,,C008,Meta Retargeting,Facebook Ads,2025-05-08,,UAE,Kolkata,Central,Mobile,25-34,Lost,0.0,YouTube,Google Ads,LinkedIn,Facebook Ads
L028325,,C016,High Value Customer Campaign,Email,2026-03-21,,Australia,Toronto,East,Desktop,35-44,Lost,0.0,LinkedIn,YouTube,Google Ads,Email
L028326,,C010,Influencer Awareness,Instagram,2025-01-25,,India,London,East,Mobile,25-34,Lost,0.0,Instagram,Facebook Ads,Instagram,Instagram
L028327,,C009,Holiday Shopping Promo,Google Ads,2025-03-02,,USA,Chennai,South,Tablet,25-34,Lost,0.0,Google Ads,LinkedIn,Email,Google Ads
L028328,,C015,SEO Content Campaign,Organic Search,2025-12-02,,Germany,Bengaluru,Central,Desktop,45-54,Lost,0.0,YouTube,LinkedIn,Instagram,Organic Search
L028329,,C005,LinkedIn B2B Leads,LinkedIn,2026-01-23,,Germany,Chennai,North,Mobile,45-54,Qualified,0.0,LinkedIn,Facebook Ads,Google Ads,LinkedIn
L028330,,C020,Year End Mega Sale,Google Ads,2025-11-11,,India,Delhi,North,Tablet,18-24,Lost,0.0,Instagram,LinkedIn,Instagram,Google Ads
L028331,,C002,Meta New Customer Push,Facebook Ads,2026-08-27,,Australia,London,Central,Mobile,18-24,Lost,0.0,Organic Search,Email,Google Ads,Facebook Ads
L028332,CUST028331,C016,High Value Customer Campaign,Email,2025-07-22,2025-08-22,India,Bengaluru,South,Mobile,25-34,Customer,646.12,Instagram,Email,Instagram,Email
L028333,CUST028332,C018,Social Video Conversion,Instagram,2025-07-19,2025-07-25,Canada,Kolkata,Central,Desktop,25-34,Customer,1080.28,Google Ads,LinkedIn,Organic Search,Instagram
L028334,CUST028333,C016,High Value Customer Campaign,Email,2025-04-26,2025-05-19,Canada,Toronto,North,Desktop,18-24,Customer,1678.52,YouTube,Instagram,Instagram,Email
L028335,,C005,LinkedIn B2B Leads,LinkedIn,2026-05-16,,UK,Toronto,West,Desktop,25-34,Lost,0.0,LinkedIn,Email,Facebook Ads,LinkedIn
L028336,,C001,Google Search Summer Sale,Google Ads,2026-02-13,,UAE,Bengaluru,Central,Mobile,18-24,Qualified,0.0,Facebook Ads,Facebook Ads,Instagram,Google Ads
L028337,,C019,Enterprise ABM,LinkedIn,2026-07-19,,India,Dubai,West,Mobile,35-44,Lost,0.0,YouTube,YouTube,Facebook Ads,LinkedIn
L028338,,C010,Influencer Awareness,Instagram,2026-01-28,,Germany,Toronto,West,Mobile,45-54,Qualified,0.0,Instagram,Google Ads,Organic Search,Instagram
L028339,,C013,YouTube Product Demo,YouTube,2025-06-19,,UAE,Mumbai,Central,Mobile,18-24,Lost,0.0,Organic Search,Organic Search,Facebook Ads,YouTube
L028340,,C011,Cart Recovery Email,Email,2025-09-01,,UK,Bengaluru,West,Tablet,25-34,Lost,0.0,Instagram,Google Ads,Instagram,Email
L028341,,C015,SEO Content Campaign,Organic Search,2025-03-02,,UK,Toronto,East,Mobile,35-44,Lost,0.0,Google Ads,Email,Organic Search,Organic Search
L028342,CUST028341,C002,Meta New Customer Push,Facebook Ads,2025-02-28,2025-03-25,India,London,Central,Mobile,18-24,Customer,319.88,Email,LinkedIn,Instagram,Facebook Ads
L028343,,C006,Email Retention Q3,Email,2025-03-16,,UK,Chennai,South,Desktop,55+,Lost,0.0,LinkedIn,LinkedIn,LinkedIn,Email
L028344,CUST028343,C011,Cart Recovery Email,Email,2026-05-20,2026-06-09,Australia,Toronto,South,Mobile,45-54,Customer,1214.23,LinkedIn,Google Ads,Google Ads,Email
L028345,,C015,SEO Content Campaign,Organic Search,2026-01-05,,UAE,Pune,East,Mobile,35-44,Lost,0.0,Google Ads,Email,YouTube,Organic Search
L028346,,C009,Holiday Shopping Promo,Google Ads,2025-08-01,,Australia,Hyderabad,North,Mobile,55+,Lost,0.0,Instagram,Email,Google Ads,Google Ads
L028347,,C012,B2B Webinar Leads,LinkedIn,2025-05-06,,Canada,Toronto,East,Mobile,25-34,Qualified,0.0,Email,LinkedIn,Instagram,LinkedIn
L028348,,C004,YouTube Brand Awareness,YouTube,2025-06-01,,UAE,Delhi,East,Mobile,35-44,Lost,0.0,Facebook Ads,LinkedIn,YouTube,YouTube
L028349,,C014,Festival Performance Ads,Facebook Ads,2026-07-31,,Canada,Kolkata,South,Tablet,45-54,Lost,0.0,YouTube,LinkedIn,Organic Search,Facebook Ads
L028350,,C003,Instagram Product Launch,Instagram,2025-04-26,,Canada,Mumbai,South,Desktop,35-44,Qualified,0.0,Facebook Ads,Email,YouTube,Instagram
L028351,CUST028350,C017,Mobile App Acquisition,Google Ads,2026-08-23,2026-08-28,UK,Mumbai,West,Desktop,55+,Customer,788.25,Facebook Ads,YouTube,Organic Search,Google Ads
L028352,,C013,YouTube Product Demo,YouTube,2026-06-06,,Canada,Kolkata,East,Mobile,25-34,Lost,0.0,Facebook Ads,LinkedIn,Instagram,YouTube
L028353,,C008,Meta Retargeting,Facebook Ads,2026-04-25,,Canada,Dubai,West,Mobile,45-54,Lost,0.0,Google Ads,Organic Search,Google Ads,Facebook Ads
L028354,CUST028353,C012,B2B Webinar Leads,LinkedIn,2026-07-16,2026-08-18,Germany,Delhi,West,Mobile,25-34,Customer,1485.43,Email,Instagram,LinkedIn,LinkedIn
L028355,,C012,B2B Webinar Leads,LinkedIn,2026-07-29,,UK,Kolkata,Central,Mobile,25-34,Lost,0.0,Organic Search,Google Ads,YouTube,LinkedIn
L028356,,C012,B2B Webinar Leads,LinkedIn,2026-08-21,,USA,New York,West,Desktop,35-44,Lost,0.0,Organic Search,Email,Organic Search,LinkedIn
L028357,,C002,Meta New Customer Push,Facebook Ads,2025-07-12,,India,Delhi,South,Desktop,45-54,Lost,0.0,Instagram,YouTube,YouTube,Facebook Ads
L028358,,C010,Influencer Awareness,Instagram,2025-12-21,,UK,Kolkata,Central,Mobile,35-44,Lost,0.0,Google Ads,Email,Instagram,Instagram
L028359,,C009,Holiday Shopping Promo,Google Ads,2025-02-27,,Canada,Chennai,East,Desktop,25-34,Lost,0.0,Instagram,Google Ads,Google Ads,Google Ads
L028360,,C001,Google Search Summer Sale,Google Ads,2026-05-08,,India,Delhi,West,Mobile,25-34,Lost,0.0,LinkedIn,Instagram,LinkedIn,Google Ads
L028361,,C004,YouTube Brand Awareness,YouTube,2025-07-23,,India,Delhi,West,Mobile,25-34,Lost,0.0,Instagram,Email,Facebook Ads,YouTube
L028362,,C014,Festival Performance Ads,Facebook Ads,2026-05-19,,Germany,Hyderabad,West,Mobile,35-44,Lost,0.0,LinkedIn,Email,Organic Search,Facebook Ads
L028363,CUST028362,C016,High Value Customer Campaign,Email,2025-10-29,2025-10-30,UK,Mumbai,East,Desktop,18-24,Customer,905.32,Organic Search,Instagram,Email,Email
L028364,,C018,Social Video Conversion,Instagram,2025-12-11,,Germany,Kolkata,South,Mobile,45-54,Qualified,0.0,Google Ads,Email,Google Ads,Instagram
L028365,,C002,Meta New Customer Push,Facebook Ads,2025-10-11,,Germany,Kolkata,West,Tablet,35-44,Lost,0.0,YouTube,Google Ads,Facebook Ads,Facebook Ads
L028366,,C006,Email Retention Q3,Email,2025-04-30,,UAE,Hyderabad,West,Mobile,55+,Qualified,0.0,Google Ads,Facebook Ads,LinkedIn,Email
L028367,CUST028366,C003,Instagram Product Launch,Instagram,2026-04-10,2026-05-13,Australia,London,Central,Desktop,25-34,Customer,353.0,Organic Search,Organic Search,Google Ads,Instagram
L028368,CUST028367,C020,Year End Mega Sale,Google Ads,2025-07-27,2025-09-02,UK,Bengaluru,East,Mobile,25-34,Customer,1718.87,Facebook Ads,Facebook Ads,Google Ads,Google Ads
L028369,,C019,Enterprise ABM,LinkedIn,2026-05-08,,UAE,Mumbai,Central,Mobile,25-34,Lost,0.0,Organic Search,LinkedIn,Organic Search,LinkedIn
L028370,,C013,YouTube Product Demo,YouTube,2025-04-23,,UAE,Ahmedabad,East,Mobile,55+,Qualified,0.0,Instagram,YouTube,LinkedIn,YouTube
L028371,,C017,Mobile App Acquisition,Google Ads,2026-07-26,,Germany,Delhi,South,Desktop,55+,Lost,0.0,Facebook Ads,Google Ads,Organic Search,Google Ads
L028372,,C014,Festival Performance Ads,Facebook Ads,2025-11-14,,India,Ahmedabad,Central,Mobile,45-54,Lost,0.0,YouTube,Instagram,Email,Facebook Ads
L028373,,C011,Cart Recovery Email,Email,2026-06-07,,Australia,Toronto,South,Mobile,45-54,Lost,0.0,LinkedIn,Email,Organic Search,Email
L028374,,C016,High Value Customer Campaign,Email,2026-06-16,,UK,Pune,South,Mobile,35-44,Qualified,0.0,YouTube,Google Ads,LinkedIn,Email
L028375,,C011,Cart Recovery Email,Email,2025-08-06,,India,Toronto,South,Desktop,55+,Lost,0.0,Google Ads,YouTube,YouTube,Email
L028376,,C018,Social Video Conversion,Instagram,2025-05-15,,Germany,Chennai,West,Desktop,35-44,Lost,0.0,LinkedIn,Instagram,Organic Search,Instagram
L028377,,C002,Meta New Customer Push,Facebook Ads,2025-12-17,,UK,Toronto,West,Mobile,35-44,Lost,0.0,LinkedIn,Email,YouTube,Facebook Ads
L028378,,C008,Meta Retargeting,Facebook Ads,2026-07-28,,Australia,Kolkata,South,Desktop,55+,Lost,0.0,Organic Search,Email,Instagram,Facebook Ads
L028379,,C014,Festival Performance Ads,Facebook Ads,2025-07-19,,UAE,Chennai,Central,Mobile,25-34,Lost,0.0,Organic Search,YouTube,YouTube,Facebook Ads
L028380,,C002,Meta New Customer Push,Facebook Ads,2025-08-31,,India,Delhi,Central,Mobile,25-34,Lost,0.0,Email,Instagram,Organic Search,Facebook Ads
L028381,CUST028380,C013,YouTube Product Demo,YouTube,2025-05-22,2025-06-19,Germany,Bengaluru,North,Desktop,18-24,Customer,1393.09,Instagram,LinkedIn,Instagram,YouTube
L028382,,C010,Influencer Awareness,Instagram,2025-09-06,,India,Chennai,South,Mobile,25-34,Lost,0.0,Facebook Ads,Google Ads,Google Ads,Instagram
L028383,,C008,Meta Retargeting,Facebook Ads,2026-05-12,,Australia,Toronto,West,Mobile,25-34,Lost,0.0,Email,Instagram,YouTube,Facebook Ads
L028384,,C007,Google Display Remarketing,Google Ads,2025-03-31,,USA,Kolkata,West,Tablet,25-34,Lost,0.0,Email,Organic Search,Instagram,Google Ads
L028385,CUST028384,C013,YouTube Product Demo,YouTube,2026-08-17,2026-09-07,Canada,London,Central,Desktop,35-44,Customer,1403.7,Email,Facebook Ads,Facebook Ads,YouTube
L028386,,C019,Enterprise ABM,LinkedIn,2025-01-21,,Canada,Bengaluru,East,Mobile,25-34,Lost,0.0,Email,Facebook Ads,Google Ads,LinkedIn
L028387,,C015,SEO Content Campaign,Organic Search,2025-03-04,,UK,Toronto,Central,Mobile,25-34,Lost,0.0,Instagram,Email,Facebook Ads,Organic Search
L028388,CUST028387,C002,Meta New Customer Push,Facebook Ads,2025-10-30,2025-12-09,Australia,Mumbai,East,Mobile,45-54,Customer,528.77,LinkedIn,Email,YouTube,Facebook Ads
L028389,,C005,LinkedIn B2B Leads,LinkedIn,2025-11-21,,India,Chennai,East,Mobile,25-34,Lost,0.0,Email,Facebook Ads,Google Ads,LinkedIn
L028390,,C019,Enterprise ABM,LinkedIn,2025-09-17,,India,Chennai,South,Mobile,35-44,Lost,0.0,Email,YouTube,LinkedIn,LinkedIn
L028391,,C001,Google Search Summer Sale,Google Ads,2025-06-21,,India,Pune,Central,Tablet,35-44,Qualified,0.0,YouTube,Instagram,Email,Google Ads
L028392,,C007,Google Display Remarketing,Google Ads,2026-03-21,,Australia,Chennai,North,Mobile,45-54,Lost,0.0,LinkedIn,Organic Search,LinkedIn,Google Ads
L028393,,C018,Social Video Conversion,Instagram,2025-07-10,,India,Hyderabad,South,Mobile,25-34,Qualified,0.0,LinkedIn,Google Ads,Facebook Ads,Instagram
L028394,,C001,Google Search Summer Sale,Google Ads,2025-03-24,,UK,Bengaluru,South,Desktop,45-54,Lost,0.0,Facebook Ads,Email,YouTube,Google Ads
L028395,,C001,Google Search Summer Sale,Google Ads,2025-06-03,,India,Ahmedabad,South,Mobile,18-24,Qualified,0.0,Organic Search,Google Ads,YouTube,Google Ads
L028396,,C007,Google Display Remarketing,Google Ads,2026-03-10,,USA,Kolkata,East,Mobile,18-24,Qualified,0.0,Facebook Ads,Google Ads,Facebook Ads,Google Ads
L028397,,C017,Mobile App Acquisition,Google Ads,2026-02-21,,Germany,Mumbai,South,Mobile,45-54,Lost,0.0,LinkedIn,Email,Google Ads,Google Ads
L028398,CUST028397,C006,Email Retention Q3,Email,2025-08-27,2025-09-03,India,Hyderabad,West,Mobile,35-44,Customer,1756.68,Email,Instagram,LinkedIn,Email
L028399,,C020,Year End Mega Sale,Google Ads,2025-04-12,,USA,Delhi,Central,Mobile,18-24,Lost,0.0,YouTube,Organic Search,LinkedIn,Google Ads
L028400,,C012,B2B Webinar Leads,LinkedIn,2025-06-11,,Australia,Bengaluru,South,Mobile,18-24,Qualified,0.0,Google Ads,Instagram,LinkedIn,LinkedIn
L028401,,C020,Year End Mega Sale,Google Ads,2025-10-26,,Germany,London,West,Mobile,25-34,Lost,0.0,Organic Search,Instagram,Email,Google Ads
L028402,,C015,SEO Content Campaign,Organic Search,2025-11-24,,Canada,Toronto,West,Desktop,25-34,Lost,0.0,LinkedIn,Email,Facebook Ads,Organic Search
L028403,,C013,YouTube Product Demo,YouTube,2026-03-09,,Australia,Toronto,South,Mobile,45-54,Lost,0.0,Instagram,Email,Google Ads,YouTube
L028404,,C012,B2B Webinar Leads,LinkedIn,2026-06-17,,USA,New York,Central,Mobile,25-34,Lost,0.0,YouTube,Organic Search,Organic Search,LinkedIn
L028405,,C002,Meta New Customer Push,Facebook Ads,2026-07-02,,Canada,New York,North,Mobile,35-44,Lost,0.0,Email,Facebook Ads,Organic Search,Facebook Ads
L028406,,C018,Social Video Conversion,Instagram,2026-05-23,,UK,Mumbai,South,Mobile,25-34,Lost,0.0,YouTube,Instagram,Google Ads,Instagram
L028407,CUST028406,C004,YouTube Brand Awareness,YouTube,2026-03-02,2026-04-02,Canada,Pune,East,Mobile,45-54,Customer,783.38,Google Ads,Facebook Ads,LinkedIn,YouTube
L028408,,C010,Influencer Awareness,Instagram,2025-12-25,,USA,Ahmedabad,South,Tablet,18-24,Qualified,0.0,Instagram,YouTube,LinkedIn,Instagram
L028409,,C011,Cart Recovery Email,Email,2025-05-24,,UK,Mumbai,Central,Mobile,25-34,Qualified,0.0,Email,YouTube,Facebook Ads,Email
L028410,,C006,Email Retention Q3,Email,2026-07-15,,UAE,Bengaluru,East,Mobile,25-34,Lost,0.0,Instagram,Organic Search,Email,Email
L028411,CUST028410,C006,Email Retention Q3,Email,2026-06-02,2026-06-14,India,Hyderabad,West,Desktop,35-44,Customer,409.37,Email,Organic Search,Google Ads,Email
L028412,,C009,Holiday Shopping Promo,Google Ads,2025-05-04,,UAE,Ahmedabad,West,Mobile,35-44,Lost,0.0,Facebook Ads,Organic Search,Email,Google Ads
L028413,,C020,Year End Mega Sale,Google Ads,2025-06-22,,USA,Toronto,Central,Mobile,35-44,Lost,0.0,Facebook Ads,Google Ads,Organic Search,Google Ads
L028414,,C013,YouTube Product Demo,YouTube,2026-06-05,,Australia,Hyderabad,North,Mobile,25-34,Lost,0.0,Facebook Ads,Organic Search,LinkedIn,YouTube
L028415,,C005,LinkedIn B2B Leads,LinkedIn,2026-02-22,,Australia,Mumbai,North,Mobile,25-34,Lost,0.0,Instagram,Facebook Ads,Instagram,LinkedIn
L028416,CUST028415,C006,Email Retention Q3,Email,2025-06-09,2025-07-15,UK,Hyderabad,Central,Mobile,25-34,Customer,1513.83,YouTube,Organic Search,Instagram,Email
